Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
DAF,XF 105 460 / Low Deck / ATe,59 500 PLN,Rybnik,Śląskie,2013,894 600 km,2013,Diesel
Mercedes-Benz,ACTROS 1845 / STREAM SPACE / RETARDER / SALONKA / MAŁY PRZEBIEG / FLEETBOARD / EURO 6 /,189 000 PLN,Bodzentyn,Świętokrzyskie,2015,279 000 km,Diesel,12 809 cm3
Iveco,70C18A8 10EP Winda Od ręki ! Jak Nowy Ledy Automat dmc7200 !,368 877 PLN,Nadarzyn,Mazowieckie,2023,77 km,Diesel,2 998 cm3
MAN,TGA,178 350 PLN,Wieluń,Łódzkie,2004,313 600 km,Diesel,11 967 cm3
Scania,94G,61 000 PLN,Łoniów,Świętokrzyskie,2001,564 000 km,Diesel,8 974 cm3
MAN,TGX,44 895 EUR,Wiskitki,Mazowieckie,2017,589 000 km,2017,Diesel
Iveco,EUROCARGO 80-210 CIAGNIK SIODŁOWY SALON PL,89 790 PLN,Kielce,Świętokrzyskie,2017,380 000 km,2017,Diesel
Scania,R420,39 360 PLN,Trzemeszno,Wielkopolskie,2005,1 789 000 km,Diesel,11 705 cm3
DAF,XF 480 FT STANDARD,47 900 EUR,Mogilany,Małopolskie,2018,548 655 km,Diesel,12 902 cm3
DAF,FAR 480 XF + przyczepa WECON,78 000 EUR,Mogilany,Małopolskie,2019,537 000 km,Diesel,12 902 cm3
DAF,XF 480 FT,48 400 EUR,Mogilany,Małopolskie,2018,546 000 km,Diesel,12 902 cm3
Scania,P380/ 8x4/ 2008/ LIEBHERR 9m3,31 900 EUR,Koszyce,Koszyce,2008,387 007 km,2008,Diesel
Iveco,EUROCARGO 80E18/ 2012 / HAKOWIEC + HDS,38 900 EUR,Koszyce,Koszyce,2012,274 183 km,2012,Diesel
MAN,TGS 18.480/ 4x4 - KARDAN/ 2016/ HYDRAULIKA,43 900 EUR,Koszyce,Koszyce,2016,503 890 km,2016,Diesel
DAF,XF 480 FT (26852),69 495 EUR,Gdańsk,Pomorskie,2019,386 532 km,2019,Diesel
DAF,XF 480 FT (27263),69 864 EUR,Gdańsk,Pomorskie,2019,418 163 km,2019,Diesel
DAF,XF 480 FT (26648),255 840 PLN,Gdańsk,Pomorskie,2018,471 855 km,2018,Diesel
DAF,XF 480 FT (26989),280 440 PLN,Gdańsk,Pomorskie,2018,507 715 km,2018,Diesel
DAF,XF 480 FT (26657),280 440 PLN,Gdańsk,Pomorskie,2018,475 852 km,2018,Diesel
DAF,XF 480 FT / LOW DECK / MEGA,259 000 PLN,Daleszyce,Świętokrzyskie,2019,350 500 km,Diesel,12 902 cm3
Volvo,"FH13 500 4x2 XL Varios Euro 6 VEB+, MCT",54 100 EUR,Rawa Mazowiecka,Łódzkie,2018,740 962 km,Diesel,12 777 cm3
MAN,TGS 41.440/ 8x4/ 2009/ WYWROTKA-HDS PK 20002 + PILOT,54 700 EUR,Koszyce,Koszyce,2009,503 740 km,2009,Diesel
Scania,R410,284 000 PLN,Skoczów,Śląskie,2018,407 000 km,2018,Diesel
DAF,XF 480 ZF INTARDER | KLIMA POSTOJOWA | TRĄBY | FULL LED | MONITOR OSI,70 725 EUR,Łask,Łódzkie,2018,390 000 km,Diesel,12 902 cm3
Iveco,TRAKKER 410/ 2017/ 8x4/ LIEBHERR 9m3,66 950 EUR,Koszyce,Koszyce,2017,104 661 km,2017,Diesel
Schmidt Broddway WASA Broddson,,99 000 PLN,Olsztyn,Warmińsko-mazurskie,2007,3 500 km,2007,Elektryczny
MAN,TGX 18.460 / EURO 6 / AUTOMAT / XLX / ACC / STANDARD /,185 000 PLN,Nowa Słupia,Świętokrzyskie,2019,520 000 km,2019,Diesel
Scania,R450 Highline,85 485 EUR,Świdnik,Lubelskie,2019,398 365 km,Diesel,13 cm3
DAF,XF 480 ZF INTARDER | KLIMA POSTOJOWA | TRĄBY | FULL LED | MONITOR OSI,57 500 EUR,Łask,Łódzkie,2018,390 000 km,Diesel,12 902 cm3
Mercedes-Benz,Actros 1848,90 000 PLN,Modlniczka,Małopolskie,2014,860 000 km,2014,Diesel
ZAZ A10,,160 000 PLN,Zielonka,Mazowieckie,2017,267 000 km,Diesel,4 087 cm3
a-10,,160 000 PLN,Zielonka,Mazowieckie,2017,300 000 km,Diesel,4 087 cm3
Iveco,EuroCargo 120e21,24 477 EUR,Działdowo,Warmińsko-mazurskie,2015,264 500 km,2015,Diesel
Mercedes-Benz,Actros 2544,150 060 PLN,Turbia,Podkarpackie,2010,634 000 km,Diesel,1 194 cm3
Scania,P280 / DMC 18000 kg / SKRZYNIOWA / 19 EUROPALET /,219 000 PLN,Daleszyce,Świętokrzyskie,2017,310 000 km,Diesel,9 291 cm3
Scania,R 410 6x2 EURO 6,264 450 PLN,Turbia,Podkarpackie,2014,726 000 km,Diesel,12 742 cm3
MAN,TGX 26.440 XLX,239 850 PLN,Turbia,Podkarpackie,2015,657 000 km,Diesel,12 419 cm3
MAN,"TGM 10.250, wywrotka, kiper",149 000 PLN,Grabów nad Prosną,Wielkopolskie,2011,550 434 km,Diesel,6 871 cm3
MAN,18 420,43 050 EUR,Madrid,Comunidad de Madrid,2017,78 000 km,2017,Diesel
Mercedes-Benz,ACTROS  bez retardera prokontraktowy,272 000 PLN,Radomsko,Łódzkie,2019,460 000 km,Diesel,12 809 cm3
MAN,TGX 18.460 BLS XLX / STANDARD,195 000 PLN,Daleszyce,Świętokrzyskie,2018,489 135 km,Diesel,12 419 cm3
Mercedes-Benz,ACTROS MP5,84 747 EUR,Zielona Góra,Lubuskie,2019,233 000 km,Diesel,12 809 cm3
Mercedes-Benz,Actros 1845,137 000 PLN,Popów,Śląskie,2014,750 000 km,Diesel,120 809 cm3
Scania,P450 8x4 HZ EURO6 WYWROTKA TRÓJSTRONNA Z BORDMATIKIEM,184 377 EUR,Dąbrowa,Opolskie,2022,845 km,Diesel,12 742 cm3
MAN,TGA 26.430*Stare Tacho*6x6*Meiller S3*Bordmatic*Specjalny*Zamiana,187 000 PLN,Michałów-Reginów,Mazowieckie,2006,549 000 km,Diesel,10 518 cm3
MAN,TGA 18.430,6 273 EUR,Wilczyna,Wielkopolskie,2006,1 111 111 km,Diesel,10 518 cm3
Scania,P230,79 000 PLN,Ożarów Mazowiecki,Mazowieckie,2011,800 000 km,2011,Diesel
MAN,TGX/18.440/2011rok/E5/Mega/Manual/,65 900 PLN,Bodzentyn,Świętokrzyskie,2011,990 357 km,Diesel,10 518 cm3
DAF,XF 480 FT SSC,281 670 PLN,Sosnowiec,Śląskie,2018,550 000 km,Diesel,12 903 cm3
DAF,XF,196 800 PLN,Kostrzyn,Wielkopolskie,2017,659 000 km,Diesel,10 837 cm3
Volvo,fh500 EEV,99 000 PLN,Siewierz,Śląskie,2010,1 418 000 km,2010,Diesel
MAN,26.440 | 6x2 | 2010 r | rama do zabudowy laweta autolaweta pomoc drogowa,74 000 PLN,Nowy Sącz,Małopolskie,2010,700 000 km,2010,Diesel
Mitsubishi,Center 7C18,37 900 PLN,Wejherowo,Pomorskie,2008,160 969 km,Diesel,2 997 cm3
Scania,R500,146 370 PLN,Kielce,Świętokrzyskie,2012,1 120 000 km,Diesel,15 607 cm3
Scania,R450,272 000 PLN,Kwidzyn,Pomorskie,2017,720 000 km,2017,Diesel
Mercedes-Benz,Atego 1218 Euro-5 Kiper Wywrot,135 900 PLN,Mniów,Świętokrzyskie,2011,399 000 km,Diesel,4 500 cm3
Scania,R450,212 000 PLN,Kwidzyn,Pomorskie,2016,890 000 km,2016,Diesel
Scania,R450,205 000 PLN,Kwidzyn,Pomorskie,2016,940 000 km,2016,Diesel
Volvo,FH 4,276 750 PLN,Pasłęk,Warmińsko-mazurskie,2017,626 600 km,Diesel,12 777 cm3
MAN,LE 15.280 do drobiu kurczaków piskląt winda,26 900 PLN,Człopa,Zachodniopomorskie,2004,814 600 km,Diesel,6 871 cm3
DAF,XF105,23 985 EUR,Madrid,Comunidad de Madrid,2015,850 000 km,2015,Diesel
Renault,Premium Kerax 280 dxi kiper wywrot,89 000 PLN,Mniów,Świętokrzyskie,2007,699 000 km,Diesel,7 000 cm3
Renault,Kerax Lander 8x4 hds 13m pilot,333 000 PLN,Mniów,Świętokrzyskie,2014,145 000 km,Diesel,1 100 cm3
Mercedes-Benz,Axor 1824  4x2 Kiper Resory 1829 3-osobowy,109 000 PLN,Mniów,Świętokrzyskie,2008,798 000 km,Diesel,6 500 cm3
MAN,tgm,129 000 PLN,Mniów,Świętokrzyskie,2009,450 000 km,Diesel,6 500 cm3
Iveco,Eurocargo,112 000 PLN,Mniów,Świętokrzyskie,2013,199 000 km,Diesel,4 500 cm3
Iveco,eurocargo Kiper hds ładownosc 4.7T,179 000 PLN,Mniów,Świętokrzyskie,2013,198 000 km,Diesel,4 200 cm3
MAN,TGM 18.290 4x4 Manual Kiper Meller,277 000 PLN,Mniów,Świętokrzyskie,2012,91 000 km,Diesel,657 cm3
MAN,TGM 18.290 Kiper 520,149 000 PLN,Mniów,Świętokrzyskie,2012,599 000 km,Diesel,6 800 cm3
Mercedes-Benz,Antos Axor 4x2 do zabudowy euro-6,149 000 PLN,Mniów,Świętokrzyskie,2014,480 000 km,Diesel,770 cm3
DAF,"CF 85,410 8x4 Kiper z hydroburtą Manual",197 000 PLN,Mniów,Świętokrzyskie,2010,398 000 km,Diesel,12 900 cm3
MAN,tga 26.390 6x4 hds,152 000 PLN,Mniów,Świętokrzyskie,2005,550 000 km,Diesel,1 050 cm3
Mercedes-Benz,"ATEGO 816, DMC 8600 kg!!!",116 500 PLN,Nowy Tomyśl,Wielkopolskie,2016,411 000 km,Diesel,4 851 cm3
MAN,TGX 18.440,95 940 PLN,Swarzędz,Wielkopolskie,2011,1 100 000 km,2011,Diesel
Scania,# G410 EURO 6 # RETARDER # Waga 6700kg,149 700 PLN,Kielce,Świętokrzyskie,2015,619 106 km,Diesel,12 742 cm3
Mercedes-Benz,Sprinter 519 BUS FACTORY Tourist Line,107 010 EUR,Wejherowo,Pomorskie,2022,1 km,Diesel,1 950 cm3
Mercedes-Benz,Actros 1845 Bigspace Lowdeck,52 900 EUR,Szczęsna,Mazowieckie,2018,413 517 km,2018,Diesel
DAF,XF 510 FT SC RETARDER,36 777 EUR,Wilno,Wilno,2016,672 855 km,2016,Diesel
Mercedes-Benz,Sprinter 519 BUS FACTORY !!!Cabrio!!! 16+1,132 840 EUR,Wejherowo,Pomorskie,2022,1 km,Diesel,1 950 cm3
Iveco,Chłodnia Strailis,108 240 PLN,Ostrów Wielkopolski,Wielkopolskie,2010,977 000 km,Diesel,10 308 cm3
Mercedes-Benz,Axor - Śmieciarka 2-komorowa / Zabudowa Faun Duo Z,152 520 PLN,Widuchowa,Zachodniopomorskie,2012,144 665 km,Diesel,6 370 cm3
DAF,LF,39 347 PLN,Kutno,Łódzkie,2011,862 953 km,Diesel,6 693 cm3
Iveco,80E220,24 800 PLN,Łask,Łódzkie,2013,981 573 km,2013,Diesel
DAF,105 XF,79 000 PLN,Szczecin,Zachodniopomorskie,2012,980 000 km,2012,Diesel
Renault,T440 Sleeper Cab,170 970 PLN,Pruszcz Gdański,Pomorskie,2016,698 800 km,Diesel,12 777 cm3
MAN,TGX,159 000 PLN,Piotrków Trybunalski,Łódzkie,2016,719 000 km,Diesel,12 419 cm3
Jelcz DS101K,,25 000 PLN,Lubartów,Lubelskie,1985,192 321 km,Diesel,11 100 cm3
Iveco,410EH,206 640 PLN,Rybnik,Śląskie,2009,248 122 km,Diesel,12 882 cm3
DAF,XF 460,109 000 PLN,Biłgoraj,Lubelskie,2014,860 000 km,2014,Diesel
Scania,R450,176 000 PLN,Kielce,Świętokrzyskie,2016,771 000 km,Diesel,12 742 cm3
Volvo,,95 000 PLN,Łuków,Lubelskie,2010,1 450 000 km,2010,Diesel
MAN,TGA 33.480,108 000 PLN,Zamość,Lubelskie,2005,400 000 km,Diesel,12 816 cm3
Iveco,STRALLIS HI-WAY 444.000km!! EURO5 EEV,87 000 PLN,Suwałki,Podlaskie,2013,444 333 km,2013,Diesel
Scania,R410LA4X2MEB MEGA,179 000 PLN,Legnica,Dolnośląskie,2017,967 104 km,Diesel,12 742 cm3
MAN,TGX,130 380 PLN,Wieluń,Łódzkie,2016,915 000 km,2016,Diesel
Renault,Premium,79 827 PLN,Katowice,Śląskie,2009,542 216 km,Diesel,7 142 cm3
Volvo,FH 460,191 880 PLN,Kobyłka,Mazowieckie,2014,657 000 km,2014,Diesel
Scania,R410LA4X2MEB MEGA,169 000 PLN,Legnica,Dolnośląskie,2017,1 038 398 km,Diesel,12 742 cm3
Škoda YETI 2.0 TDI DPF 4x4 EXPERIENCE,,26 300 PLN,Częstochowa,Śląskie,2010,287 359 km,Diesel,1 968 cm3
DAF,XF 460 Lowdeck,33 900 EUR,Szczęsna,Mazowieckie,2017,851 872 km,2017,Diesel
Scania,R,325 950 PLN,Otorowo,Wielkopolskie,2017,824 000 km,2017,Diesel
Tatra,815,33 210 PLN,Kożuchów,Lubuskie,1993,518 103 km,Diesel,15 834 cm3
DAF,XF 480 FT,58 500 EUR,Sobiekursk,Mazowieckie,2019,377 000 km,Diesel,12 902 cm3
DAF,XF 450,44 900 EUR,Sobiekursk,Mazowieckie,2018,463 000 km,Diesel,10 800 cm3
Scania,P320 6x2 EURO 6,303 810 PLN,Dąbrowa Tarnowska,Małopolskie,2014,133 212 km,Diesel,9 291 cm3
Scania,A4x2LA  S450 / LED / KLIMA POSTOJOWA / 1200 L ZBIORNIKI /,310 000 PLN,Jedlińsk,Mazowieckie,2019,606 000 km,Diesel,12 742 cm3
Mercedes-Benz,Actros,72 900 PLN,Radom,Mazowieckie,2007,1 009 700 km,2007,Diesel
MAN,TGA 32.413 Betonomieszarka STETTER 9/10 m3,104 000 PLN,Warszawa,Mazowieckie,2004,370 000 km,Diesel,11 967 cm3
MAN,TGX 18. 480 / EURO 6 / 2015-2016 / AUTOMAT/ MICHELIN 70% / SERWISOWANY / KLIMA POSTOJOWA/  EfficientLine/ ZADBANY / OKAZJA,117 000 PLN,Morawica,Świętokrzyskie,2015,1 100 000 km,Diesel,12 419 cm3
Mercedes-Benz,Econic 2628,76 700 PLN,Łaziska Górne,Śląskie,2014,145 000 km,2014,CNG
DAF,XF 106 510,170 847 PLN,Zbydniów,Podkarpackie,2015,841 578 km,Diesel,12 902 cm3
DAF,XF 106 510,202 827 PLN,Zbydniów,Podkarpackie,2017,733 000 km,Diesel,12 902 cm3
MAN,TGX 18.500,260 637 PLN,Zbydniów,Podkarpackie,2019,499 562 km,Diesel,12 419 cm3
MAN,TGX 26.480,28 000 EUR,Kozerki,Mazowieckie,2012,784 930 km,Diesel,12 419 cm3
MAN,TGX 18.440,97 170 PLN,Swarzędz,Wielkopolskie,2011,1 100 000 km,2011,Diesel
Mercedes-Benz,3236 Liebherr 9 m EPS / KLIMA,155 000 PLN,Warszawa,Mazowieckie,2008,390 000 km,2008,Diesel
Volvo,FM 380 Hakowiec,83 000 PLN,Warszawa,Mazowieckie,2010,660 000 km,2010,Diesel
MAN,TGX 460,229 887 PLN,Zbydniów,Podkarpackie,2018,620 000 km,Diesel,12 419 cm3
Mercedes-Benz,ACTROS 1844 / V6 / MP3 / MEGA SPACE / EURO 5 /,129 900 PLN,Bodzentyn,Świętokrzyskie,2012,810 000 km,Diesel,11 949 cm3
MAN,TGS 18.470 / RETARDER / HYDRAULIKA / NAVI / 82 TYS KM !! / 12.2021 R /,359 900 PLN,Bodzentyn,Świętokrzyskie,2021,82 000 km,Diesel,12 419 cm3
Scania,R 500 / I-PARK COOL / RETARDER / BAKI 1400 L / 2019 R / ZŁOTY KONTRAKT SERWISOWY /,319 900 PLN,Bodzentyn,Świętokrzyskie,2019,578 000 km,Diesel,12 742 cm3
Scania,R 500 / I-PARK COOL / RETARDER / BAKI 1400 L / 2019 R / ZŁOTY KONTRAKT SERWISOWY /,319 900 PLN,Bodzentyn,Świętokrzyskie,2019,578 000 km,Diesel,12 742 cm3
Volvo,FH 500 / I-SAVE / GLOBETROTTER / 2021 R / NAVI / EURO 6 /,448 000 PLN,Bodzentyn,Świętokrzyskie,2021,290 000 km,Diesel,12 777 cm3
Scania,R 500 / I-PARK COOL / RETARDER / BAKI 1400 L / 2019 R / ZŁOTY KONTRAKT SERWISOWY /,319 900 PLN,Bodzentyn,Świętokrzyskie,2019,550 000 km,Diesel,12 742 cm3
Mercedes-Benz,"3341 ACTROS AK MP3 wywrotka 3-str., 6x6, MEILLER, BORDMATIC",59 500 EUR,Kowary,Dolnośląskie,2010,434 000 km,Diesel,11 946 cm3
Mercedes-Benz,,182 000 PLN,Radomsko,Łódzkie,2014,290 000 km,Diesel,7 698 cm3
Iveco,EUROCARGO 120E28,36 777 PLN,Poznań,Wielkopolskie,2005,1 800 000 km,Diesel,5 880 cm3
MAN,TGX,69 000 EUR,Radomsko,Łódzkie,2018,410 000 km,Diesel,12 418 cm3
Mercedes-Benz,Actros 4144 CIFA MK 24.4,99 630 EUR,Wejherowo,Pomorskie,2007,360 000 km,Diesel,11 946 cm3
Volvo,FH,227 550 PLN,Otorowo,Wielkopolskie,2016,867 000 km,Diesel,12 777 cm3
Mercedes-Benz,ACTR0S 4146 8x6 BORDMATIK,353 000 PLN,Gąbin,Mazowieckie,2011,440 000 km,Diesel,11 946 cm3
Scania,"114 340 8X4, HDS HIAB, PIĘKNY STAN",128 000 PLN,Niegowa,Śląskie,2001,615 192 km,2001,Diesel
Mercedes-Benz,"1217, RESOR, MANUAL, BURTO-PLANDEKA, ZWYKŁA POMPA",26 000 PLN,Niegowa,Śląskie,1997,757 848 km,1997,Diesel
Volvo,FM 460 8x4 Pompogruszka 31-4 m / Gruszka 9 m3,74 907 EUR,Wejherowo,Pomorskie,2006,365 000 km,Diesel,12 777 cm3
Mercedes-Benz,Sprinter 516 transfer,176 997 PLN,Piotrowiec,Świętokrzyskie,2011,258 000 km,Diesel,2 143 cm3
Volvo,FH,84 900 PLN,Lidzbark,Warmińsko-mazurskie,2007,1 254 000 km,Diesel,12 999 cm3
Volvo,FM 360 8x4 Sermac 24-3 m 3Z24 / TDT,80 565 EUR,Wejherowo,Pomorskie,2008,166 000 km,Diesel,12 777 cm3
DAF,XF 480 FT Super Spac Cab Low Deck,329 640 PLN,Sosnowiec,Śląskie,2019,400 515 km,Diesel,12 902 cm3
Mercedes-Benz,Arocs 2836 Putzmeister 24-4 m,196 677 EUR,Wejherowo,Pomorskie,2014,329 000 km,Diesel,10 677 cm3
Mercedes-Benz,ACTROS  bez retardera,268 000 PLN,Radomsko,Łódzkie,2018,430 000 km,Diesel,12 809 cm3
Citroën,Jumper,95 000 PLN,Szczecin,Zachodniopomorskie,2019,213 891 km,Diesel,1 997 cm3
MAN,TGS &amp; TGX 18.360 XLX /  LL-U  &amp;  RAMA BDF - EURO-6,238 000 PLN,Radomsko,Łódzkie,2017,380 000 km,Diesel,10 518 cm3
Mercedes-Benz,ACTROS 1845 GIGASPACE  I-COOL SALONKA !! JAK NOWY !!!,269 370 PLN,Daleszyce,Świętokrzyskie,2017,494 000 km,2017,Diesel
Ifa ADK 125 Takraf,,48 585 PLN,Busko-Zdrój,Świętokrzyskie,1987,50 000 km,Diesel,9 840 cm3
Volvo,FH13,110 000 PLN,Nowe Miasto Lubawskie,Warmińsko-mazurskie,2013,1 230 000 km,Diesel,13 cm3
Scania,,59 900 EUR,Radomsko,Łódzkie,2018,600 000 km,Diesel,12 742 cm3
Mercedes-Benz,Actros 1842 Low Deck,92 127 PLN,Działdowo,Warmińsko-mazurskie,2015,812 000 km,Diesel,12 809 cm3
DAF,XF 480 FT (26835),69 618 EUR,Gdańsk,Pomorskie,2019,390 291 km,2019,Diesel
FUSO,Canter 6S15,280 440 PLN,Szczecin,Zachodniopomorskie,2022,15 km,2022,Diesel
Iveco,DAILY 70C17 WYWROTKA TRÓJSTRONNA DOKA HDS 7 MIEJSC WEBASTO KLIMATYZACJA TEMPOMAT BLIŹNIACZE KOŁA 170KM [ 0114 ],196 677 PLN,Wałbrzych,Dolnośląskie,2015,202 000 km,Diesel,3 000 cm3
Mercedes-Benz,AROCS,129 150 PLN,Gołkowice Górne,Małopolskie,2014,699 999 km,Diesel,10 677 cm3
Mitsubishi,Fuso,277 857 PLN,Rumia,Pomorskie,2022,1 km,Diesel,3 000 cm3
DAF,XF 480 FT 4x2 MY 2023,107 900 EUR,Opole,Opolskie,2023,10 km,Diesel,12 900 cm3
Scania,R450,80 000 EUR,Płock,Mazowieckie,2018,350 000 km,Diesel,12 742 cm3
Iveco,EUROCARGO,107 500 PLN,Żurobice,Podlaskie,2013,107 034 km,Diesel,3 900 cm3
Iveco,Eurocargo,79 000 EUR,Skoczów,Śląskie,2023,10 km,Diesel,6 700 cm3
MAN,TGM 18.290 EURO 6 Palfinger WT 450 Podnośnik Koszowy,72 570 PLN,Tuchom,Pomorskie,2014,130 km,Diesel,6 871 cm3
Volvo,,157 440 PLN,Gołkowice Górne,Małopolskie,2007,538 190 km,2007,Diesel
Renault,Gama T,46 753 EUR,Gąbin,Mazowieckie,2017,585 000 km,Diesel,12 777 cm3
Mercedes-Benz,ECONIC,122 500 PLN,Żurobice,Podlaskie,2013,113 879 km,Diesel,7 201 cm3
MAN,TGM,129 150 PLN,Wolsztyn,Wielkopolskie,2013,1 429 966 km,Diesel,6 871 cm3
MAN,,36 777 PLN,Tuchom,Pomorskie,2009,60 000 km,2009,Diesel
MAN,,455 100 PLN,Gołkowice Górne,Małopolskie,2008,439 607 km,2008,Diesel
DAF,,188 190 PLN,Gołkowice Górne,Małopolskie,2005,501 165 km,2005,Diesel
DAF,XF 106 FT,159 900 PLN,Stargard Szczeciński,Zachodniopomorskie,2017,747 200 km,Diesel,10 837 cm3
DAF,xf 106,158 670 PLN,Somianka-Parcele,Mazowieckie,2015,990 000 km,2015,Diesel
Mercedes-Benz,Actros 2641 *PK 29002*JIB PJ060 + PILOT /6x4,319 000 PLN,Nowy Sącz,Małopolskie,2006,680 000 km,Diesel,11 946 cm3
Volvo,FH 460 HIAB 700 E-6 + JIB165X-4 /PILOT *8x4,499 000 PLN,Nowy Sącz,Małopolskie,2008,600 000 km,Diesel,12 780 cm3
Volvo,FL 240 * HIAB 122 D - 5 HIDUO + PILOT,199 000 PLN,Nowy Sącz,Małopolskie,2008,218 000 km,Diesel,7 146 cm3
Mercedes-Benz,Atego 1218 * HAKOWIEC * STAN BDB,129 000 PLN,Nowy Sącz,Małopolskie,2007,382 000 km,Diesel,4 249 cm3
Scania,R420 Hakowiec * 6x4 * STAN BDB!,159 000 PLN,Nowy Sącz,Małopolskie,2009,680 000 km,Diesel,11 700 cm3
MAN,"TGS 26.320*WYWROTKA 4,90*HMF 1444 Z2/PILOT*6x4",339 000 PLN,Nowy Sącz,Małopolskie,2012,212 000 km,Diesel,10 518 cm3
Volvo,"FM 300 Skrzynia 7,45m * HMF 1250 K3/PILOT",129 000 PLN,Nowy Sącz,Małopolskie,2006,404 000 km,Diesel,9 365 cm3
Renault,Kerax 370 *HIAB 144B - 3HIDUO/PILOT * 6x4,189 000 PLN,Nowy Sącz,Małopolskie,2008,438 000 km,Diesel,10 837 cm3
MAN,TGS 26.480 * PK 27002 + JIB PJ060/PILOT / 6x4,319 000 PLN,Nowy Sącz,Małopolskie,2009,674 000 km,Diesel,12 419 cm3
MAN,TGS 26.360* TEREX 120.2E-A2.L/PILOT * 6x4,249 000 PLN,Nowy Sącz,Małopolskie,2009,440 000 km,Diesel,10 518 cm3
Volvo,"FH 460 Wywrotka 5,10 m * STAN BDB !",165 000 PLN,Nowy Sącz,Małopolskie,2012,324 000 km,Diesel,12 777 cm3
MAN,TGS 35.440 * HIAB 322 EP-5 HIPRO + Pilot * 8x4,419 000 PLN,Nowy Sącz,Małopolskie,2013,460 000 km,Diesel,10 516 cm3
MAN,TGS 35.400 Wywrotka * 8x4 ! * STAN BDB!,239 000 PLN,Nowy Sącz,Małopolskie,2012,541 000 km,Diesel,10 518 cm3
Iveco,"TRAKKER 440 Wywrotka 6,00 m + BORDMATIC* 8x4",169 000 PLN,Nowy Sącz,Małopolskie,2007,456 000 km,Diesel,12 882 cm3
MAN,"TGS 35.400 Wywrotka 6,00 m + Bordmatic * 8x4!",239 000 PLN,Nowy Sącz,Małopolskie,2010,609 000 km,Diesel,10 520 cm3
Scania,P380 *BORDMATIC + HIAB 144 P - 2 PRO* 6x6 !,289 000 PLN,Nowy Sącz,Małopolskie,2010,515 000 km,Diesel,11 705 cm3
Iveco,"TRAKKER 410 Wywrotka 6,00 m + BORDMATIC* 8x4",275 000 PLN,Nowy Sącz,Małopolskie,2014,293 000 km,Diesel,12 882 cm3
Mercedes-Benz,ACTROS 2542 + PK 18002-EHC /PILOT + PRZYCZEPA* STAN BDB,359 000 PLN,Nowy Sącz,Małopolskie,2016,694 000 km,Diesel,12 809 cm3
Volkswagen,Crafter,55 350 PLN,Syców,Dolnośląskie,2013,288 955 km,Diesel,1 968 cm3
Schmitz,CHŁODNIA BDF SCHMITZ 7.45m zamykana DRZWIAMI MOŻLIWOŚĆ TRANSPORT,30 135 PLN,Jedlanka,Mazowieckie,2006,1 000 km,2006,Diesel
Mercedes-Benz,,48 000 EUR,Radomsko,Łódzkie,2018,519 000 km,Diesel,12 809 cm3
ZABUDOWA BDF 7.45x2.65 FIRANKA SUWANY DACH RAMA OCYNK DRZWI st.bdb,,23 985 PLN,Jedlanka,Mazowieckie,2007,1 000 km,2007,Diesel
Mercedes-Benz,"AXOR 2633* SKRZYNIA 6,40m*HIAB122B-HI2DUO",224 000 PLN,Nowy Sącz,Małopolskie,2009,260 000 km,Diesel,7 201 cm3
Mercedes-Benz,ATEGO 1218 * HAKOWIEC * STAN BDB,117 000 PLN,Nowy Sącz,Małopolskie,2006,334 000 km,Diesel,4 250 cm3
Mercedes-Benz,"ACTROS 2644* HAKOWIEC 5,80 m / 6x4 !",199 000 PLN,Nowy Sącz,Małopolskie,2008,363 000 km,Diesel,11 946 cm3
Volvo,FE 320 * Hakowiec * STAN BDB,109 000 PLN,Nowy Sącz,Małopolskie,2007,207 000 km,Diesel,7 146 cm3
MAN,TGS 18.400 *Ciągnik siodłowy*HMF 1720 K6/PILOT,259 000 PLN,Nowy Sącz,Małopolskie,2012,499 000 km,Diesel,10 518 cm3
Mercedes-Benz,Actros 2636 * FASSI F155A + PILOT / 6x4,349 000 PLN,Nowy Sącz,Małopolskie,2015,252 000 km,Diesel,11 946 cm3
Iveco,TRAKKER 360 * HMF 1444 - Z2/PILOT *6x4,409 000 PLN,Nowy Sącz,Małopolskie,2015,202 000 km,Diesel,7 790 cm3
Iveco,TRAKKER 450 + HMF 3000K3 + PILOT / 6x4,209 000 PLN,Nowy Sącz,Małopolskie,2010,448 000 km,Diesel,12 880 cm3
MAN,TGS 26.360 * PK 18002 EH +PILOT * 6x4*STAN BDB,389 000 PLN,Nowy Sącz,Małopolskie,2015,218 000 km,Diesel,10 518 cm3
Krone,ZABUDOWA KRONE BDF 7.80x2.55m FIRANKA SUWANY DACH 2014rok DRZWI,23 985 PLN,Jedlanka,Mazowieckie,2014,1 000 km,2014,Diesel
Renault,PREMIUM + Zabudowa ROLFO,47 900 PLN,Skoczów,Śląskie,2006,1 514 290 km,Diesel,11 116 cm3
Volvo,"FM 360 SKRZYNIA 6,30 m * PK 18500 + PILOT",159 000 PLN,Nowy Sącz,Małopolskie,2010,558 000 km,Diesel,12 780 cm3
Volvo,FM 400 *HIAB 288EP-5HIDUO/PILOT * 8x4,279 000 PLN,Nowy Sącz,Małopolskie,2010,625 000 km,Diesel,12 780 cm3
